,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max,32_min,32_max,33_min,33_max,34_min,34_max,35_min,35_max,36_min,36_max,37_min,37_max,38_min,38_max,39_min,39_max,40_min,40_max,41_min,41_max,42_min,42_max,43_min,43_max,44_min,44_max,45_min,45_max,46_min,46_max,47_min,47_max,48_min,48_max,49_min,49_max,50_min,50_max,51_min,51_max,52_min,52_max,53_min,53_max,54_min,54_max,55_min,55_max,56_min,56_max,57_min,57_max,58_min,58_max,59_min,59_max,60_min,60_max,61_min,61_max,62_min,62_max,63_min,63_max
41,new_death_25_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09450218298582928,0.09450218298582928,0.21670632722734634,0.21670632722734634,0.2917195015431882,0.2917195015431882,0.34220532319391633,0.34220532319391633,0.3896103896103896,0.3896103896103896,0.4347826086956522,0.4347826086956522,0.47619047619047616,0.47619047619047616,0.5150609547381447,0.5150609547381447,0.5512141426226317,0.5512141426226317,0.5882352941176471,0.5882352941176471,0.617283950617284,0.617283950617284,0.6463878326996197,0.6463878326996197,0.6751340096438099,0.6751340096438099,0.7099146338526744,0.7099146338526744,0.7382774003336434,0.7382774003336434,0.7683249561760344,0.7683249561760344,0.7965674712905431,0.7965674712905431,0.826555112045756,0.826555112045756,0.857142857142857,0.857142857142857,0.8823529411764706,0.8823529411764706,0.9090909090909091,0.9090909090909091,0.9375,0.9375,0.9677419354838708,0.9677419354838708,0.9996867658532158,0.9996867658532158,1.0296905713606435,1.0296905713606435,1.059548794898939,1.059548794898939,1.090909090909091,1.090909090909091,1.1219403892366289,1.1219403892366289,1.1550778641492814,1.1550778641492814,1.1956804632335825,1.1956804632335825,1.2359550561797752,1.2359550561797752,1.2811474688968896,1.2811474688968896,1.3274336283185841,1.3274336283185841,1.3863644576136447,1.3863644576136447,1.4538239156218231,1.4538239156218231,1.5384615384615383,1.5384615384615383,1.6438356164383563,1.6438356164383563,1.7647058823529411,1.7647058823529411,1.9634475011075716,1.9634475011075716,2.2128920668165977,2.2128920668165977,2.608695652173913,2.608695652173913,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
42,new_death_26_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05492153394550655,0.05492153394550655,0.19186795457577374,0.19186795457577374,0.2687955437219731,0.2687955437219731,0.3243243243243243,0.3243243243243243,0.36860731957104814,0.36860731957104814,0.4166666666666667,0.4166666666666667,0.4535879921719132,0.4535879921719132,0.49586776859504134,0.49586776859504134,0.5320823193550608,0.5320823193550608,0.5660377358490566,0.5660377358490566,0.6,0.6,0.6282722513089005,0.6282722513089005,0.6593406593406593,0.6593406593406593,0.6899625651356952,0.6899625651356952,0.7228915662650602,0.7228915662650602,0.7505566157760815,0.7505566157760815,0.7826804551968798,0.7826804551968798,0.8108108108108107,0.8108108108108107,0.8411214953271028,0.8411214953271028,0.8695652173913044,0.8695652173913044,0.8982035928143713,0.8982035928143713,0.9306429688663787,0.9306429688663787,0.9574627252106948,0.9574627252106948,0.989010989010989,0.989010989010989,1.0224501885446393,1.0224501885446393,1.056338028169014,1.056338028169014,1.0897092026608857,1.0897092026608857,1.1214953271028036,1.1214953271028036,1.153846153846154,1.153846153846154,1.1976822694721463,1.1976822694721463,1.2410681578844371,1.2410681578844371,1.2857142857142856,1.2857142857142856,1.3356936303809515,1.3356936303809515,1.3953488372093024,1.3953488372093024,1.4652766743465482,1.4652766743465482,1.5584415584415583,1.5584415584415583,1.6666666666666667,1.6666666666666667,1.7886878123368388,1.7886878123368388,2.0,2.0,2.255942275042445,2.255942275042445,2.6501648314135515,2.6501648314135515,3.3333333333333335,3.3333333333333335,5.151690981432361,5.151690981432361,30.000000000000032
43,new_death_27_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009735517000697975,0.009735517000697975,0.1709870398179238,0.1709870398179238,0.24793388429752067,0.24793388429752067,0.30612244897959184,0.30612244897959184,0.3488372093023256,0.3488372093023256,0.39775553110682416,0.39775553110682416,0.4347826086956522,0.4347826086956522,0.47368421052631576,0.47368421052631576,0.5126800318135449,0.5126800318135449,0.5495369651231271,0.5495369651231271,0.5825242718446603,0.5825242718446603,0.6122448979591837,0.6122448979591837,0.6443298969072164,0.6443298969072164,0.6766917293233082,0.6766917293233082,0.7071493319566878,0.7071493319566878,0.7377664461810357,0.7377664461810357,0.7692307692307692,0.7692307692307692,0.8,0.8,0.8314348181359169,0.8314348181359169,0.8605519579848824,0.8605519579848824,0.8908864412642139,0.8908864412642139,0.9210526315789473,0.9210526315789473,0.9506017955954409,0.9506017955954409,0.9830774987707407,0.9830774987707407,1.0169491525423728,1.0169491525423728,1.0547885992165338,1.0547885992165338,1.0873169628907366,1.0873169628907366,1.1192682795409237,1.1192682795409237,1.1558641499969198,1.1558641499969198,1.2,1.2,1.248115767259572,1.248115767259572,1.2962962962962963,1.2962962962962963,1.348268202742167,1.348268202742167,1.411764705882353,1.411764705882353,1.4851485148514851,1.4851485148514851,1.5789473684210527,1.5789473684210527,1.6853932584269662,1.6853932584269662,1.8224299065420557,1.8224299065420557,2.0,2.0,2.3076923076923075,2.3076923076923075,2.7140398614529175,2.7140398614529175,3.5294117647058822,3.5294117647058822,5.4367897727272725,5.4367897727272725,30.000000000000032
44,new_death_28_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444485089186176,0.1444485089186176,0.22551757915916554,0.22551757915916554,0.28790786948176583,0.28790786948176583,0.33466587969238026,0.33466587969238026,0.37974683544303794,0.37974683544303794,0.4192731694435258,0.4192731694435258,0.4555809031509406,0.4555809031509406,0.4972375690607735,0.4972375690607735,0.5333378232758621,0.5333378232758621,0.5678553063399563,0.5678553063399563,0.5988023952095809,0.5988023952095809,0.6293706293706294,0.6293706293706294,0.6631055577909469,0.6631055577909469,0.6976744186046512,0.6976744186046512,0.7299270072992701,0.7299270072992701,0.759493670886076,0.759493670886076,0.7894736842105263,0.7894736842105263,0.8219178082191781,0.8219178082191781,0.8548561853527019,0.8548561853527019,0.8823529411764706,0.8823529411764706,0.9136293196017182,0.9136293196017182,0.9462114885479884,0.9462114885479884,0.9787540751899906,0.9787540751899906,1.0124970679798915,1.0124970679798915,1.0531099272080948,1.0531099272080948,1.0876166057136802,1.0876166057136802,1.1214953271028039,1.1214953271028039,1.160982073750553,1.160982073750553,1.2023453846772894,1.2023453846772894,1.25,1.25,1.3043478260869565,1.3043478260869565,1.3559322033898304,1.3559322033898304,1.4285714285714286,1.4285714285714286,1.5,1.5,1.6071428571428572,1.6071428571428572,1.714285714285714,1.714285714285714,1.846467391304348,1.846467391304348,2.0454545454545454,2.0454545454545454,2.360061287027579,2.360061287027579,2.727272727272728,2.727272727272728,3.5294117647058822,3.5294117647058822,5.454545454545456,5.454545454545456,30.000000000000032
45,new_death_29_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.11538461538461539,0.2037351443123939,0.2037351443123939,0.2667655786350148,0.2667655786350148,0.3198351959525787,0.3198351959525787,0.3614457831325301,0.3614457831325301,0.40147155253769257,0.40147155253769257,0.43800063987107785,0.43800063987107785,0.4777819268867487,0.4777819268867487,0.512837797795425,0.512837797795425,0.5512859412310303,0.5512859412310303,0.582314881380302,0.582314881380302,0.6145879978065503,0.6145879978065503,0.6489275372515224,0.6489275372515224,0.6801648818089289,0.6801648818089289,0.7142857142857143,0.7142857142857143,0.749703680012041,0.749703680012041,0.7792207792207791,0.7792207792207791,0.8108108108108107,0.8108108108108107,0.842181688490345,0.842181688490345,0.8757606807379263,0.8757606807379263,0.9090909090909091,0.9090909090909091,0.940095174168781,0.940095174168781,0.9739530958643076,0.9739530958643076,1.0084033613445378,1.0084033613445378,1.0505836575875487,1.0505836575875487,1.0894607758665258,1.0894607758665258,1.1253395392455454,1.1253395392455454,1.1688311688311688,1.1688311688311688,1.208357906637754,1.208357906637754,1.2580101892988218,1.2580101892988218,1.307758100632241,1.307758100632241,1.3636363636363638,1.3636363636363638,1.432020461141183,1.432020461141183,1.5243594392497042,1.5243594392497042,1.6216216216216215,1.6216216216216215,1.744186046511628,1.744186046511628,1.875,1.875,2.1005514705882353,2.1005514705882353,2.4,2.4,2.727272727272728,2.727272727272728,3.5999999999999996,3.5999999999999996,5.454545454545456,5.454545454545456,30.000000000000032
46,new_death_30_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08738204137516584,0.08738204137516584,0.18181818181818182,0.18181818181818182,0.2449761672624851,0.2449761672624851,0.29987963623395153,0.29987963623395153,0.34431639191636865,0.34431639191636865,0.3838816303746523,0.3838816303746523,0.4202171522814734,0.4202171522814734,0.45792062388854804,0.45792062388854804,0.49401858048608666,0.49401858048608666,0.5324233634870968,0.5324233634870968,0.5660377358490566,0.5660377358490566,0.5968396965448999,0.5968396965448999,0.6309748969888398,0.6309748969888398,0.6662848058735168,0.6662848058735168,0.6976744186046513,0.6976744186046513,0.7317073170731707,0.7317073170731707,0.7654503607288428,0.7654503607288428,0.796631877722642,0.796631877722642,0.8313128146731238,0.8313128146731238,0.8661417322834645,0.8661417322834645,0.9022556390977443,0.9022556390977443,0.9348702797303773,0.9348702797303773,0.9677419354838708,0.9677419354838708,1.0032381870389708,1.0032381870389708,1.0483868640412166,1.0483868640412166,1.0886399644508837,1.0886399644508837,1.1279341646799927,1.1279341646799927,1.1702002207948616,1.1702002207948616,1.2142152023692003,1.2142152023692003,1.2656140954559554,1.2656140954559554,1.3159387690102715,1.3159387690102715,1.3766389985466614,1.3766389985466614,1.4482758620689655,1.4482758620689655,1.5384615384615385,1.5384615384615385,1.6516677033120826,1.6516677033120826,1.7647058823529411,1.7647058823529411,1.92,1.92,2.1428571428571432,2.1428571428571432,2.4563781321769294,2.4563781321769294,2.8190487132352944,2.8190487132352944,3.685688941454761,3.685688941454761,5.545099431818182,5.545099431818182,30.000000000000032
47,new_cases_1_day_ago,0.0,0.0,0.0,0.0,0.0,0.16309968050307116,0.16309968050307116,0.234375,0.234375,0.30022712581256156,0.30022712581256156,0.3584988404590592,0.3584988404590592,0.40832820600094255,0.40832820600094255,0.4556435058386558,0.4556435058386558,0.49659044706542477,0.49659044706542477,0.5389361980984024,0.5389361980984024,0.5743776686439249,0.5743776686439249,0.6078819815840331,0.6078819815840331,0.6382978723404256,0.6382978723404256,0.666624337856469,0.666624337856469,0.694980694980695,0.694980694980695,0.7213672114483498,0.7213672114483498,0.749948174483532,0.749948174483532,0.775530163720725,0.775530163720725,0.7992243787575632,0.7992243787575632,0.8214641530100865,0.8214641530100865,0.8463870217928164,0.8463870217928164,0.8708611446052916,0.8708611446052916,0.8922169718728745,0.8922169718728745,0.9146341463414636,0.9146341463414636,0.9370748774768504,0.9370748774768504,0.9593332893360091,0.9593332893360091,0.9818181818181819,0.9818181818181819,1.0033491947981434,1.0033491947981434,1.0250573396916098,1.0250573396916098,1.0447794817307918,1.0447794817307918,1.0695175502997984,1.0695175502997984,1.0919988305233408,1.0919988305233408,1.1159100380301994,1.1159100380301994,1.1396018157497652,1.1396018157497652,1.1643030222182067,1.1643030222182067,1.1927337424560147,1.1927337424560147,1.2195121951219514,1.2195121951219514,1.2467387524323321,1.2467387524323321,1.2750503893509808,1.2750503893509808,1.3075131130771367,1.3075131130771367,1.3374418188412438,1.3374418188412438,1.374743394817789,1.374743394817789,1.4118862018536904,1.4118862018536904,1.4483953861229544,1.4483953861229544,1.482918398831484,1.482918398831484,1.5238393124019107,1.5238393124019107,1.5676578560335948,1.5676578560335948,1.6120878663339844,1.6120878663339844,1.6651640160269545,1.6651640160269545,1.7221263745206792,1.7221263745206792,1.7807939114306446,1.7807939114306446,1.8503811716917444,1.8503811716917444,1.9267950517590147,1.9267950517590147,2.008067341724937,2.008067341724937,2.1008731053413583,2.1008731053413583,2.2018516405709954,2.2018516405709954,2.316704850173326,2.316704850173326,2.4857514812395696,2.4857514812395696,2.6691202103738134,2.6691202103738134,2.914916950225519,2.914916950225519,3.2586564666683513,3.2586564666683513,3.9192321454977477,3.9192321454977477,5.2606491221794265,5.2606491221794265,21.2621359223301
48,new_cases_2_day_ago,0.0,0.0,0.0,0.0,0.0,0.16704492551210426,0.16704492551210426,0.24590163934426232,0.24590163934426232,0.31002596518516906,0.31002596518516906,0.36748521816046015,0.36748521816046015,0.42059082343720255,0.42059082343720255,0.4659338922027083,0.4659338922027083,0.5084745762711864,0.5084745762711864,0.5491070327926538,0.5491070327926538,0.5862551329197649,0.5862551329197649,0.6192979142634139,0.6192979142634139,0.648625822960487,0.648625822960487,0.6758549785209653,0.6758549785209653,0.7031264317978555,0.7031264317978555,0.729101865121871,0.729101865121871,0.7562565593572054,0.7562565593572054,0.7804451315657449,0.7804451315657449,0.8032957528675181,0.8032957528675181,0.8258246166625288,0.8258246166625288,0.8494176269886521,0.8494176269886521,0.870411061086141,0.870411061086141,0.8937231461578377,0.8937231461578377,0.913212964446799,0.913212964446799,0.9361483227125638,0.9361483227125638,0.9576897600075098,0.9576897600075098,0.9798090433474413,0.9798090433474413,0.9983429965859619,0.9983429965859619,1.0196192208745105,1.0196192208745105,1.0417894881046785,1.0417894881046785,1.0623655326880452,1.0623655326880452,1.0838765396557752,1.0838765396557752,1.106705811357985,1.106705811357985,1.1298108094126844,1.1298108094126844,1.1534240357514272,1.1534240357514272,1.1765424285582478,1.1765424285582478,1.2021872088670564,1.2021872088670564,1.2291918000843487,1.2291918000843487,1.2567692551310667,1.2567692551310667,1.285686289148531,1.285686289148531,1.3148998952422266,1.3148998952422266,1.3477996601816176,1.3477996601816176,1.3810935214498967,1.3810935214498967,1.414778180325184,1.414778180325184,1.4499633960101557,1.4499633960101557,1.4874721436637452,1.4874721436637452,1.5270991939095389,1.5270991939095389,1.5675977860705936,1.5675977860705936,1.6137470159413114,1.6137470159413114,1.6666666666666665,1.6666666666666665,1.7231854462624923,1.7231854462624923,1.7906344511849452,1.7906344511849452,1.858204469232357,1.858204469232357,1.9311873285970904,1.9311873285970904,2.0105354561533595,2.0105354561533595,2.1038948914886193,2.1038948914886193,2.215934354695239,2.215934354695239,2.352348140138106,2.352348140138106,2.5128192915232197,2.5128192915232197,2.737620198318379,2.737620198318379,3.066001286684305,3.066001286684305,3.5999999999999996,3.5999999999999996,4.800000000000001,4.800000000000001,20.0
49,new_cases_3_day_ago,0.0,0.0,0.0,0.0,0.0,0.16883451784325584,0.16883451784325584,0.2504892666116627,0.2504892666116627,0.3145819749008114,0.3145819749008114,0.37190082644628103,0.37190082644628103,0.42394758797497295,0.42394758797497295,0.4730597936970814,0.4730597936970814,0.5192656066395648,0.5192656066395648,0.5572735499912498,0.5572735499912498,0.5954227516856576,0.5954227516856576,0.6259293771390371,0.6259293771390371,0.6562545901214241,0.6562545901214241,0.68186463376141,0.68186463376141,0.7079661196001671,0.7079661196001671,0.7352247338329405,0.7352247338329405,0.7592915180807531,0.7592915180807531,0.783807966424624,0.783807966424624,0.8079670763044455,0.8079670763044455,0.8289968332355189,0.8289968332355189,0.8523807798941382,0.8523807798941382,0.8731722062949956,0.8731722062949956,0.8951471669040686,0.8951471669040686,0.9130434782608695,0.9130434782608695,0.9340688191169072,0.9340688191169072,0.9553511650352764,0.9553511650352764,0.9753395134870012,0.9753395134870012,0.9962725892931026,0.9962725892931026,1.015661846867964,1.015661846867964,1.03535309311423,1.03535309311423,1.0561390135603017,1.0561390135603017,1.0756002595717067,1.0756002595717067,1.0975609756097562,1.0975609756097562,1.1205944257675144,1.1205944257675144,1.1418580175164856,1.1418580175164856,1.1657703985727164,1.1657703985727164,1.187507207103321,1.187507207103321,1.2127605373007022,1.2127605373007022,1.2385946697695962,1.2385946697695962,1.2633181097450124,1.2633181097450124,1.291305637915519,1.291305637915519,1.3202131947670668,1.3202131947670668,1.3513010001611239,1.3513010001611239,1.3826468367614653,1.3826468367614653,1.416588798960252,1.416588798960252,1.4504300721891528,1.4504300721891528,1.48657509606109,1.48657509606109,1.5263268588827326,1.5263268588827326,1.5687014904656522,1.5687014904656522,1.6145780701059234,1.6145780701059234,1.6688535166462732,1.6688535166462732,1.7287588815984354,1.7287588815984354,1.7910134300036071,1.7910134300036071,1.8560702959890587,1.8560702959890587,1.9322526601660983,1.9322526601660983,2.0147709017012456,2.0147709017012456,2.1211720029327354,2.1211720029327354,2.23595011741767,2.23595011741767,2.3927260021599643,2.3927260021599643,2.5888324873096447,2.5888324873096447,2.871019095468984,2.871019095468984,3.3535594644291327,3.3535594644291327,4.268292682926829,4.268292682926829,17.709677419354843
50,new_cases_4_day_ago,0.0,0.0,0.0,0.0,0.0,0.17199527025121947,0.17199527025121947,0.25803301411290325,0.25803301411290325,0.3211615365219567,0.3211615365219567,0.3781091031730418,0.3781091031730418,0.4306525750149337,0.4306525750149337,0.48057387779792243,0.48057387779792243,0.5274894361207374,0.5274894361207374,0.5660211844573162,0.5660211844573162,0.6000385961300948,0.6000385961300948,0.6338123706423477,0.6338123706423477,0.6628983221949196,0.6628983221949196,0.6889987997948155,0.6889987997948155,0.7132327737130499,0.7132327737130499,0.7406919307288311,0.7406919307288311,0.7649996400432185,0.7649996400432185,0.7892856538200901,0.7892856538200901,0.81098844973938,0.81098844973938,0.8335847190394368,0.8335847190394368,0.854408460604331,0.854408460604331,0.8767462224080802,0.8767462224080802,0.8976116160960401,0.8976116160960401,0.9145175544450916,0.9145175544450916,0.9336941813261164,0.9336941813261164,0.9521517433987813,0.9521517433987813,0.9724666510222303,0.9724666510222303,0.992888661186203,0.992888661186203,1.0115639608016136,1.0115639608016136,1.0296060594005472,1.0296060594005472,1.0492588747480698,1.0492588747480698,1.0690531882436694,1.0690531882436694,1.088724455534818,1.088724455534818,1.1108016038672126,1.1108016038672126,1.1301536915299866,1.1301536915299866,1.1508328028736277,1.1508328028736277,1.1733412786065376,1.1733412786065376,1.1963132486001171,1.1963132486001171,1.2204418494690024,1.2204418494690024,1.2442540623226193,1.2442540623226193,1.267906650703386,1.267906650703386,1.2944715621734713,1.2944715621734713,1.3221832834751654,1.3221832834751654,1.350913922943088,1.350913922943088,1.3832119575037631,1.3832119575037631,1.4124378616080335,1.4124378616080335,1.4472510696392056,1.4472510696392056,1.4846006401691256,1.4846006401691256,1.5230074974168808,1.5230074974168808,1.5637277542942374,1.5637277542942374,1.6129575184445197,1.6129575184445197,1.6668799772468716,1.6668799772468716,1.7209647864882092,1.7209647864882092,1.7814487500702627,1.7814487500702627,1.8494035373620736,1.8494035373620736,1.93071800939117,1.93071800939117,2.0251847302806185,2.0251847302806185,2.1359395957507497,2.1359395957507497,2.2670826696527526,2.2670826696527526,2.441985049833887,2.441985049833887,2.674836018490061,2.674836018490061,3.053962910752479,3.053962910752479,3.7968860434183833,3.7968860434183833,16.111918604651162
51,new_cases_5_day_ago,0.0,0.0,0.0,0.0,0.0,0.17900832427423216,0.17900832427423216,0.26728242053297424,0.26728242053297424,0.3303396544152639,0.3303396544152639,0.3920461914618525,0.3920461914618525,0.4411764705882353,0.4411764705882353,0.49219061902494365,0.49219061902494365,0.5346656558244942,0.5346656558244942,0.5745074663456465,0.5745074663456465,0.6086827879590363,0.6086827879590363,0.6414362872380702,0.6414362872380702,0.6723796880738748,0.6723796880738748,0.6976744186046512,0.6976744186046512,0.7227849047624632,0.7227849047624632,0.7463078948846645,0.7463078948846645,0.7705136797280479,0.7705136797280479,0.7940176362387852,0.7940176362387852,0.8157099697885197,0.8157099697885197,0.8364701433111936,0.8364701433111936,0.8591913939147716,0.8591913939147716,0.877417243136931,0.877417243136931,0.8955223880597014,0.8955223880597014,0.9146249400568581,0.9146249400568581,0.9316066121913826,0.9316066121913826,0.9507043563020382,0.9507043563020382,0.96839231121983,0.96839231121983,0.9879608253372772,0.9879608253372772,1.0047846889952152,1.0047846889952152,1.0232075126308586,1.0232075126308586,1.0418627484652188,1.0418627484652188,1.0603179740280755,1.0603179740280755,1.0785490628335446,1.0785490628335446,1.0974882692526284,1.0974882692526284,1.1154414074665011,1.1154414074665011,1.1358493359562258,1.1358493359562258,1.1563131891334546,1.1563131891334546,1.175984681514512,1.175984681514512,1.199601040561509,1.199601040561509,1.2205679909966145,1.2205679909966145,1.2435336042893088,1.2435336042893088,1.2658502631795883,1.2658502631795883,1.2918514302521817,1.2918514302521817,1.3181105775975308,1.3181105775975308,1.347364460053816,1.347364460053816,1.3779540334846172,1.3779540334846172,1.4076728808103396,1.4076728808103396,1.4404087037638975,1.4404087037638975,1.4747795999306013,1.4747795999306013,1.5131428741920652,1.5131428741920652,1.5560165975103735,1.5560165975103735,1.602875602598184,1.602875602598184,1.6597699445990186,1.6597699445990186,1.7110385383075284,1.7110385383075284,1.7715017845041696,1.7715017845041696,1.845669837986303,1.845669837986303,1.9286437034926593,1.9286437034926593,2.0269090151987292,2.0269090151987292,2.142857142857143,2.142857142857143,2.288309460054335,2.288309460054335,2.485169084873,2.485169084873,2.8000248262164846,2.8000248262164846,3.4605532786885242,3.4605532786885242,15.05091649694501
52,new_cases_6_day_ago,0.0,0.0,0.0,0.0,0.0,0.18761000109289666,0.18761000109289666,0.2738508675534299,0.2738508675534299,0.3402720099667774,0.3402720099667774,0.4017722640408601,0.4017722640408601,0.45212310241305087,0.45212310241305087,0.49994519947391497,0.49994519947391497,0.5443056875047001,0.5443056875047001,0.5847004338922124,0.5847004338922124,0.6178297265827741,0.6178297265827741,0.6507280202146868,0.6507280202146868,0.6792457255616097,0.6792457255616097,0.7043999041870612,0.7043999041870612,0.7289305112279849,0.7289305112279849,0.7524297291913483,0.7524297291913483,0.7764794235340984,0.7764794235340984,0.7974923127209841,0.7974923127209841,0.8202174703126902,0.8202174703126902,0.8396676484401396,0.8396676484401396,0.8606216987583778,0.8606216987583778,0.8789072156952099,0.8789072156952099,0.8963072874316043,0.8963072874316043,0.9137055837563451,0.9137055837563451,0.930321518014831,0.930321518014831,0.945950570904938,0.945950570904938,0.9627011652916706,0.9627011652916706,0.9807111144135972,0.9807111144135972,0.9994986879624597,0.9994986879624597,1.0160460761135515,1.0160460761135515,1.0327891521046129,1.0327891521046129,1.0493631582282492,1.0493631582282492,1.067528546500426,1.067528546500426,1.0833247615289021,1.0833247615289021,1.1013003638206622,1.1013003638206622,1.1204797737646022,1.1204797737646022,1.1383624036238746,1.1383624036238746,1.1571576039823548,1.1571576039823548,1.1771818268915752,1.1771818268915752,1.1958534213873708,1.1958534213873708,1.2155079378570934,1.2155079378570934,1.235692204566878,1.235692204566878,1.2606611499004599,1.2606611499004599,1.2857892285271548,1.2857892285271548,1.3112881361668691,1.3112881361668691,1.339618144274052,1.339618144274052,1.3695672128798295,1.3695672128798295,1.399416909620991,1.399416909620991,1.4294086599697895,1.4294086599697895,1.4635239680977448,1.4635239680977448,1.5022416300961048,1.5022416300961048,1.5487341594391766,1.5487341594391766,1.5935574796310135,1.5935574796310135,1.6428189522385097,1.6428189522385097,1.6978423807579357,1.6978423807579357,1.7567567567567568,1.7567567567567568,1.8286314080614652,1.8286314080614652,1.9141507876014432,1.9141507876014432,2.0244735705185146,2.0244735705185146,2.1451245447171474,2.1451245447171474,2.3198963612476513,2.3198963612476513,2.6028805004548006,2.6028805004548006,3.2652376464168826,3.2652376464168826,30.000000000000032
53,new_cases_7_day_ago,0.0,0.0,0.0,0.0,0.0,0.18579287384234452,0.18579287384234452,0.27683807904802377,0.27683807904802377,0.3448275862068966,0.3448275862068966,0.4068679792140204,0.4068679792140204,0.4582122347503326,0.4582122347503326,0.5076311343289379,0.5076311343289379,0.5501442838567198,0.5501442838567198,0.5882352941176471,0.5882352941176471,0.6203804401249731,0.6203804401249731,0.6529905839048389,0.6529905839048389,0.6801080566460754,0.6801080566460754,0.7063629875108448,0.7063629875108448,0.7317073170731707,0.7317073170731707,0.7557891303386628,0.7557891303386628,0.7773975754070278,0.7773975754070278,0.7980087960727058,0.7980087960727058,0.818812429019031,0.818812429019031,0.8394820793522539,0.8394820793522539,0.8592903330230238,0.8592903330230238,0.8769471914105007,0.8769471914105007,0.8940836857428638,0.8940836857428638,0.9107577926459545,0.9107577926459545,0.92654909317364,0.92654909317364,0.9419608436739239,0.9419608436739239,0.9583095557907628,0.9583095557907628,0.9743623597597719,0.9743623597597719,0.9918460503555642,0.9918460503555642,1.0059582289751998,1.0059582289751998,1.0218675462985085,1.0218675462985085,1.0388098318240622,1.0388098318240622,1.0540390489172802,1.0540390489172802,1.070861405235167,1.070861405235167,1.08544021571175,1.08544021571175,1.102971514812242,1.102971514812242,1.1204299852642174,1.1204299852642174,1.1370118889447514,1.1370118889447514,1.1534999744891639,1.1534999744891639,1.1720578544877491,1.1720578544877491,1.1901420348512353,1.1901420348512353,1.2104483947903386,1.2104483947903386,1.2314895179115237,1.2314895179115237,1.2537896417269165,1.2537896417269165,1.2780674000455499,1.2780674000455499,1.304307155274191,1.304307155274191,1.3286903700416537,1.3286903700416537,1.356544450917566,1.356544450917566,1.3842569525311568,1.3842569525311568,1.4141414141414141,1.4141414141414141,1.4454564332362865,1.4454564332362865,1.4848554909036147,1.4848554909036147,1.5236755531984607,1.5236755531984607,1.5703384456253477,1.5703384456253477,1.61892055726753,1.61892055726753,1.6738580747539105,1.6738580747539105,1.734226169237409,1.734226169237409,1.8094717068504202,1.8094717068504202,1.9014267093332393,1.9014267093332393,2.014925373134328,2.014925373134328,2.1786679379971616,2.1786679379971616,2.443026811580777,2.443026811580777,3.006247173824035,3.006247173824035,14.667274859898345
